Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
-0.21052631578947367,24.79591836734694,1.0,0.037037037037037035,0.031746031746031744,0.0,0,0,1,0,0,1,0
0.3157894736842105,39.44897959183673,0.15,6.962962962962963,0.015873015873015872,0.0,0,0,1,0,0,1,0
-0.3157894736842105,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
0.7368421052631579,25.102040816326532,0.0,11.148148148148149,0.6825396825396826,21.76595744680851,0,0,1,0,0,1,0
-0.5789473684210527,18.6734693877551,0.0,8.185185185185185,3.7142857142857144,0.0,0,0,1,0,0,1,0
0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0
-0.3684210526315789,28.693877551020407,0.0,0.0,0.1746031746031746,0.0,0,0,1,0,0,1,0
-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
-0.3157894736842105,0.0,0.025,24.62962962962963,0.0,0.19148936170212766,0,0,0,0,0,1,0
0.2631578947368421,3.693877551020408,0.0,0.18518518518518517,25.936507936507937,0.0,0,0,1,0,0,1,1
1.631578947368421,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
-0.15789473684210525,0.08163265306122448,0.0875,0.0,11.317460317460318,1.6808510638297873,0,0,0,0,0,1,0
0.15789473684210525,1.7346938775510203,0.0,0.037037037037037035,27.3015873015873,0.0,0,0,1,0,0,1,0
0.2631578947368421,1.1428571428571428,0.0,9.481481481481481,22.825396825396826,0.0,0,0,1,0,0,1,0
0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0
0.5263157894736842,13.0,0.0,0.0,1.4603174603174602,6.787234042553192,0,0,1,0,0,1,0
0.42105263157894735,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
0.3157894736842105,0.0,15.6125,0.0,76.38095238095238,23.74468085106383,0,1,0,0,0,0,0
-0.47368421052631576,6.387755102040816,0.0125,25.59259259259259,4.492063492063492,0.0,0,0,0,0,0,1,0
-0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
-0.6842105263157895,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0
1.0,0.0,44.6375,0.0,0.0,0.14893617021276595,1,1,0,0,0,0,0
0.3157894736842105,0.0,1.075,29.48148148148148,9.26984126984127,232.17021276595744,0,1,0,0,0,1,0
-0.3157894736842105,60.142857142857146,0.0,10.62962962962963,0.42857142857142855,0.0,0,0,1,0,0,1,0
0.3157894736842105,0.0,0.0125,0.0,136.82539682539684,22.617021276595743,0,1,0,0,0,1,0
1.4210526315789473,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
0.15789473684210525,6.836734693877551,8.6875,20.037037037037038,0.0,0.0,0,0,0,0,0,1,0
0.10526315789473684,5.551020408163265,7.6875,0.0,0.0,0.02127659574468085,0,0,0,0,0,1,0
-0.3157894736842105,14.326530612244898,2.15,15.11111111111111,0.031746031746031744,0.1276595744680851,1,0,0,0,0,1,0
-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0
1.736842105263158,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0
-0.2631578947368421,0.0,0.0,11.592592592592593,4.746031746031746,1.9574468085106382,0,0,0,0,0,1,0
-0.05263157894736842,0.0,60.125,0.0,15.571428571428571,43.702127659574465,0,1,0,0,0,1,0
-0.05263157894736842,1.346938775510204,0.3625,0.0,0.0,17.085106382978722,0,0,0,0,0,1,0
0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
-0.7368421052631579,2.4081632653061225,0.0,0.0,11.968253968253968,0.02127659574468085,0,0,0,0,0,1,0
1.0526315789473684,0.0,2.8875,21.925925925925927,0.0,0.0,1,0,0,0,0,0,0
1.894736842105263,0.0,0.3125,4.7407407407407405,0.0,26.382978723404257,0,0,0,0,0,1,0
1.2105263157894737,0.8979591836734694,29.875,0.0,0.8412698412698413,0.0,1,0,0,0,0,0,0
0.9473684210526315,0.0,1.2125,0.0,0.2222222222222222,7.085106382978723,0,0,0,0,0,1,0
-0.42105263157894735,0.0,0.0,76.96296296296296,0.0,0.0,1,0,0,0,0,1,0
-0.3157894736842105,0.0,11.475,0.0,0.0,0.0,1,0,0,0,0,1,0
0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
-0.2631578947368421,2.979591836734694,8.175,0.037037037037037035,0.0,0.0425531914893617,1,0,0,0,0,1,0
-0.6842105263157895,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0
0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0
1.5789473684210527,0.061224489795918366,16.0125,1.0740740740740742,2.5714285714285716,0.2765957446808511,0,0,0,0,0,0,0
0.631578947368421,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0
0.05263157894736842,0.0,7.3375,1.1851851851851851,0.09523809523809523,31.06382978723404,0,1,0,0,0,1,0
-0.42105263157894735,0.0,0.0,0.0,0.0,17.617021276595743,0,0,0,0,0,0,0
-0.42105263157894735,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0
-0.05263157894736842,0.0,55.725,0.0,18.365079365079364,5.574468085106383,1,1,0,0,0,0,0
-0.5263157894736842,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0
0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
-0.9473684210526315,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
0.6842105263157895,0.0,81.25,3.259259259259259,17.3015873015873,0.0,1,1,0,0,0,1,0
-0.15789473684210525,1.836734693877551,0.025,49.03703703703704,0.2698412698412698,0.0,1,0,0,0,0,1,0
1.5789473684210527,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0
-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
-0.21052631578947367,0.0,0.0,0.5555555555555556,0.0,29.148936170212767,0,0,0,0,0,1,0
-0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
0.05263157894736842,0.0,5.275,0.0,29.38095238095238,109.91489361702128,0,1,0,0,0,1,0
-0.21052631578947367,0.0,7.3,0.0,0.31746031746031744,52.53191489361702,0,1,0,0,0,0,0
-0.21052631578947367,7.510204081632653,2.1875,9.592592592592593,0.015873015873015872,2.148936170212766,0,0,0,0,0,1,0
-0.47368421052631576,0.0,0.0,50.333333333333336,0.0,0.0,1,0,0,0,0,1,0
-0.47368421052631576,24.367346938775512,0.0,5.814814814814815,0.09523809523809523,0.0,0,0,0,0,0,1,0
1.736842105263158,0.14285714285714285,6.75,0.037037037037037035,0.0,0.0851063829787234,1,0,0,0,1,0,0
1.1578947368421053,6.755102040816326,0.0,0.0,5.0476190476190474,0.0,1,0,0,0,0,0,0
-1.4210526315789473,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
-0.05263157894736842,7.877551020408164,0.0,2.740740740740741,0.0,28.29787234042553,0,0,0,0,0,0,0
0.42105263157894735,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
1.6842105263157894,20.775510204081634,0.0,7.7407407407407405,0.0,0.0,0,0,0,0,0,1,1
-0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
-0.42105263157894735,0.3469387755102041,0.0,29.037037037037038,0.0,0.0425531914893617,1,0,0,0,0,1,0
-1.3157894736842106,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
0.2631578947368421,5.040816326530612,58.1375,0.0,0.7301587301587301,4.297872340425532,1,1,0,0,0,1,0
0.3157894736842105,9.040816326530612,3.9625,0.0,2.3492063492063493,26.80851063829787,0,1,0,0,0,1,0
-0.10526315789473684,0.0,0.0,9.296296296296296,0.0,11.74468085106383,0,0,0,0,0,1,0
0.10526315789473684,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0
0.10526315789473684,116.63265306122449,0.025,7.814814814814815,23.428571428571427,0.0,0,0,1,0,0,1,0
0.8947368421052632,14.183673469387756,0.0125,0.5925925925925926,0.0,0.0,0,0,0,0,0,1,0
-1.3157894736842106,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0
-0.42105263157894735,8.510204081632653,4.3625,23.48148148148148,0.047619047619047616,22.48936170212766,1,0,1,0,0,1,0
-1.4210526315789473,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
0.5789473684210527,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0
-1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
0.21052631578947367,2.4693877551020407,0.0,0.0,4.349206349206349,19.29787234042553,0,0,0,0,1,0,0
0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0
-0.631578947368421,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
0.0,8.857142857142858,0.0,53.111111111111114,0.0,0.0,0,0,1,0,0,1,0
-0.2631578947368421,2.8979591836734695,35.95,7.481481481481482,0.047619047619047616,0.0,1,0,1,0,0,1,0
0.47368421052631576,10.612244897959183,0.0,69.07407407407408,0.0,0.0,1,0,1,0,0,1,0
-0.6842105263157895,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
-0.21052631578947367,40.83673469387755,0.0,110.18518518518519,0.0,0.0,0,0,1,0,0,1,0
-0.47368421052631576,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
